regime,variable,horizon,coefficient,intercept,r_squared,t_statistic,p_value,se_coef,n_observations,regime_name
2,fedfunds,12,-0.014261167578235274,0.0010260324448033266,0.10168156041866638,-3.381167071676928,0.0010343839918112163,0.004217823986781667,101,Stagflation
2,fed_reserve_discount_rate,1,-0.0053202766931742095,0.00155399933528982,0.01794360014162688,-1.2680252812347894,0.2082110893853566,0.004195718154762168,88,Stagflation
2,fed_reserve_discount_rate,3,0.0016826049299452862,-4.4088505609084116e-05,0.0012091604766480968,0.32639690529106946,0.744917061682056,0.005155088490942638,88,Stagflation
2,fed_reserve_discount_rate,6,-0.0028943586778329257,0.0003395727743559576,0.0053969989918810635,-0.6910231897180564,0.49141202659774796,0.004188511646061907,88,Stagflation
2,fed_reserve_discount_rate,12,-0.01582016745498075,0.0010137397054934237,0.12164848662228478,-3.4910857339445833,0.0007616085044475085,0.004531589499838928,88,Stagflation
2,10y_treasury_const_maturity_rate,1,0.0019103509744418444,0.00012109884398888892,0.0021093760304488063,0.4688697366274203,0.6401633263424282,0.004074374661463539,104,Stagflation
2,10y_treasury_const_maturity_rate,3,0.0031551008098218624,-0.001542311714185036,0.00404992035655205,0.6503110382023397,0.5169534169201206,0.004851679618638389,104,Stagflation
2,10y_treasury_const_maturity_rate,6,0.0003327496157873543,-0.0002036563314506364,6.281080750913937e-05,0.0808253320887924,0.9357392400601703,0.004116897601135806,104,Stagflation
2,10y_treasury_const_maturity_rate,12,-0.007274920572942231,0.0010260324448033284,0.02645992130387209,-1.6568303574209768,0.10071981156037513,0.004390866295005831,101,Stagflation
2,m2_real_money_supply,1,-0.004276748405103534,0.00012109884398889042,0.010571949559432747,-1.0541492438609572,0.29430525573656174,0.004057061587825451,104,Stagflation
2,m2_real_money_supply,3,-0.004125703758905373,-0.0015423117141850347,0.00692494110275077,-0.851596120495821,0.396433244316728,0.004844671857480143,104,Stagflation
