date,growth_h1,inflation_h1,growth_h3,inflation_h3,growth_h6,inflation_h6
2014-04-01,0.4683635187575318,0.21693361645771989,0.352196897729493,0.16028869857376338,0.31555708751591005,0.16038601136821606
2014-05-01,0.31723746049075024,0.14670929500991092,0.3172995658724694,0.15307600890482254,0.29974241733474116,0.15768865384075142
2014-06-01,0.39469568490491236,0.1518008426988093,0.36019094619787806,0.15831806346223462,0.32554316268403183,0.16014916741233898
2014-07-01,0.3690532932185802,0.15994765953925888,0.33890182497979604,0.15091548319345982,0.316522735523456,0.15748002610863104
2014-08-01,0.0666997359040725,0.05206764844969598,0.1660396049672007,0.12155827020415853,0.21500674022446536,0.14274616217189975
2014-09-01,0.31498350507480577,0.12230160699081188,0.32412446599932443,0.1497776825843795,0.3027320144497381,0.15421120768944185
2014-10-01,0.14017359592786716,0.06576073374927985,0.21314888010836386,0.1314107912215406,0.237564491834662,0.144242132164602
2014-11-01,0.28439667812531516,0.06575690596843377,0.33272440934578174,0.1570757477058728,0.3011507372513823,0.15201091382545107
2014-12-01,0.2760452137780641,0.05847409102331856,0.29474148599079764,0.1367285003459664,0.28403842196781326,0.1443637659511785
2015-01-01,-0.17096215884525368,-0.13351333032835166,0.047693650760473605,0.07070270754333335,0.15458588117457467,0.11761694647742105
2015-02-01,-0.008930774412588383,0.13902976692673785,0.08074425210134265,0.09550399591034722,0.15835228522527944,0.1246491242294334
2015-03-01,0.15550392769387877,0.1352012811509293,0.1755686564245908,0.10347706963479578,0.2143226578240528,0.12920995739505797
2015-04-01,-0.003464787590953866,0.0672220195534871,0.09286356419575242,0.08900937978417778,0.16986328395297084,0.12322906537373146
2015-05-01,0.1152071581824815,0.14984435110306077,0.14849558100259025,0.09999847882812905,0.19683853724438505,0.12840220285263157
2015-06-01,0.05310228361374417,0.10753229806689071,0.12345724385864215,0.10086472475272878,0.1803646753961723,0.12847288401782195
2015-07-01,0.15742643723840563,0.07479340906431578,0.23091505129439377,0.1387611099606696,0.2286041148316376,0.13993508412258515
2015-08-01,0.2856285313965603,0.12695483599590873,0.24284082154204373,0.12638138210226083,0.23815176056118337,0.13572474503232052
2015-09-01,-0.4236991085544979,-0.07294386409551004,-0.11375025926927018,0.09376031145534275,0.03481423003219952,0.11762123196107044
2015-10-01,0.024175548236511524,0.11854108531498002,0.06766118442013569,0.11368351839087597,0.1235572806074613,0.12539297210427922
2015-11-01,0.0493947507105609,0.1141648102437264,0.09794584405203192,0.09288582555737036,0.15668978267843892,0.12141609776282164
2015-12-01,-0.074274810938287,-0.00041370875588556816,0.09315284560859935,0.09196678693423867,0.16151215652416273,0.12354731272426042
2016-01-01,0.06145758922372899,0.0586650516255023,0.1825001422003874,0.13768978659189857,0.18705626247816462,0.1371250124113062
2016-02-01,0.06476111670012952,0.08535155910877232,0.09259558987850042,0.11091150060766058,0.13600097626793092,0.12502299673817474
2016-03-01,-0.018816005691454002,0.15715737805620733,0.03767218401251257,0.08975671555786521,0.10982895679396652,0.11903029344529897
2016-04-01,0.22805192285349846,0.17164335361205107,0.21752894440511647,0.12720460212786824,0.20455829454234603,0.13495372523532545
2016-05-01,0.14995767064733584,0.1263550442927778,0.13800905159480942,0.11150059804504042,0.16271617001326466,0.12783084769910633
2016-06-01,0.21674196812620336,0.12649925750912538,0.22696557845119888,0.1355373695649386,0.2089475040624733,0.13723652923632707
2016-07-01,0.1982031158879382,0.09363995232498008,0.19605983031568802,0.1283009383751606,0.19285112015011888,0.1331500965737702
2016-08-01,0.2137868822126909,0.14981703500412047,0.19770975680378858,0.11939477877831417,0.19662252276957995,0.1317211652731334
2016-09-01,0.13033164914283923,0.130719561651247,0.152985842826116,0.11285962716843057,0.17288625305695787,0.12936352130170148
2016-10-01,0.1656461087790658,0.13968028578665045,0.17001777907266985,0.11951639610662322,0.17893911598917447,0.1318404127608209
2016-11-01,-0.060824698607084615,0.05611490829040814,0.03516931285085323,0.10035540671824462,0.10626991238479674,0.12302900870153353
2016-12-01,0.3149139188409866,0.14956834977561362,0.3040943007567485,0.15672803470493055,0.24328728552210424,0.14801142705791637
2017-01-01,0.399976859963599,0.2671244150710157,0.25692442618774947,0.13634431415894793,0.213405157728047,0.1428461611286801
2017-02-01,0.06719600645300883,0.09422322413282527,0.10687847679589346,0.1034086870623429,0.15060163592018247,0.12978841613442466
2017-03-01,0.18741541935578476,0.03409629025926486,0.2606388688737553,0.14950501872032207,0.23122571596895725,0.1466786805923511
2017-04-01,0.518952827944362,0.20810468622078232,0.4084716418252822,0.18348234665374671,0.29313032942243356,0.15892861873894465
2017-05-01,0.34914094649268274,0.11117714609645701,0.2707615990164858,0.14123721899292752,0.23305156978108732,0.14153625599187805
2017-06-01,0.30919850324517884,0.13382614701142542,0.3002644257140877,0.14376841864526518,0.2536515764959629,0.1470630885565863
2017-07-01,0.1900392356494195,0.10050828895729957,0.207608026199119,0.12500102871346522,0.20506676330367413,0.14002134256109483
2017-08-01,0.13911811237596705,0.16322774481457258,0.16173027499726322,0.11165595650948792,0.17888012860041047,0.13522058683024887
2017-09-01,0.2159295446673991,0.19392974162261803,0.2055662585062319,0.1266041088658782,0.19637071654158034,0.14120500906120975
